id,timeAtServer,aircraft,latitude,longitude,baroAltitude,geoAltitude,numMeasurements,measurements
11864,6.58299994468689,388,46.5156943111096,9.98506164550781,11277.6,11064.24,5,"[[132,7556486156,59],[149,7556962359,41],[141,7556501875,26],[147,7556590125,70],[632,7556590062,62]]"
38481,21.4519999027252,2052,47.460205078125,10.0344314575195,8313.42,8183.88,5,"[[632,22429560859,110],[598,22429602875,32],[147,22429560890,77],[10,22429455390,81],[141,22429169156,151]]"
62286,34.6489999294281,858,47.4024353027344,9.57946014404297,7010.4,6949.44,5,"[[147,35637200078,78],[598,35637346484,55],[632,35637200062,108],[141,35637036000,96],[10,35637094203,98]]"
68956,38.3410000801086,858,47.4015368445445,9.58761361929086,7010.4,6949.44,5,"[[632,39324494000,64],[147,39324493968,59],[598,39324639328,56],[143,39324739015,136],[141,39324326312,95]]"
116912,64.9370000362396,858,47.3948798745365,9.64592566856971,7010.4,6949.44,5,"[[632,65919152578,93],[598,65919290218,48],[143,65919374890,86],[147,65919152593,100],[141,65918958640,103]]"
138765,77.0769999027252,2052,47.4845123291016,10.1940078735352,8633.46,8496.3,5,"[[147,78069183046,34],[598,78069192515,45],[632,78069183000,22],[143,78069139937,158],[141,78068716312,134]]"
169072,93.7939999103546,2052,47.4917449951172,10.2417297363281,8770.62,8633.46,5,"[[257,94769338109,38],[598,94769077890,56],[143,94769012000,134],[141,94768592343,98],[263,94769147093,25]]"
175982,97.6349999904633,2052,47.493384409759,10.2526385967548,8801.1,8663.94,5,"[[143,98589136609,111],[147,98589207156,29],[632,98589207156,29],[141,98588718359,140],[10,98589101281,69]]"
189215,104.90499997139,858,47.3848245911679,9.73374586838942,7010.4,6949.44,5,"[[632,105891001406,84],[147,105891001453,64],[143,105891189703,110],[598,105891127828,81],[141,105890768296,72]]"
215466,119.473999977112,858,47.3811935166181,9.76571890024038,7002.78,6934.2,5,"[[147,120459975546,32],[632,120459975484,39],[598,120460098031,65],[141,120459728218,120],[10,120459875531,102]]"
217302,120.473999977112,858,47.3809142031912,9.76790208082933,7002.78,6934.2,5,"[[632,121455176281,32],[598,121455298484,62],[147,121455176281,29],[143,121455351406,108],[141,121454928000,116]]"
250049,138.678999900818,2412,48.5202484130859,9.1509775015024,6347.46,6286.5,5,"[[257,139665087750,59],[598,139664596828,57],[143,139665096031,23],[263,139664657453,81],[10,139664953781,87]]"
307779,170.839999914169,2412,48.4768935381356,9.10224513003701,6035.04,5974.08,5,"[[263,171824117125,101],[124,171824479890,25],[257,171824550312,65],[598,171824058625,105],[10,171824377875,81]]"
316583,175.737999916077,388,46.3508528369968,10.4120864868164,11277.6,11071.86,5,"[[132,176698604796,37],[143,176699099437,75],[141,176698737421,42],[149,176699124609,58],[10,176698902765,77]]"
355986,197.746000051498,689,47.4439924854343,9.5745849609375,8427.72,8351.52,5,"[[632,198736935218,18],[598,198737061109,61],[143,198737169937,118],[141,198736764765,109],[10,198736823578,127]]"
364741,202.584000110626,841,49.315066580045,9.4603126927426,10355.58,10241.28,5,"[[257,203557980078,90],[263,203557794375,29],[598,203557851000,57],[141,203558319421,29],[143,203558227546,115]]"
373954,207.729000091553,689,47.4428752317267,9.59986760066106,8503.92,8427.72,5,"[[147,208716999578,54],[632,208716999578,69],[598,208717121359,67],[141,208716817390,88],[10,208716888609,133]]"
402596,223.526000022888,611,47.5154501704846,9.73860520582933,10363.2,10226.04,5,"[[147,224512540187,118],[632,224512540234,83],[598,224512600140,78],[141,224512279656,112],[263,224512670296,52]]"
448299,248.892999887466,689,47.4467926025391,9.70477294921875,8831.58,8747.76,5,"[[632,249877245734,90],[263,249877416609,16],[598,249877346515,56],[141,249877012953,60],[10,249877136453,42]]"
450275,250.010999917984,175,49.2402648925781,10.0716458834135,7772.4,7703.82,5,"[[663,250996082984,77],[257,250995859109,120],[143,250996102359,101],[263,250995884328,37],[141,250996272187,20]]"
454928,252.602999925613,1157,48.3565094511388,9.30896156712582,7010.4,6987.54,5,"[[257,253581339453,44],[263,253580956312,85],[598,253580887828,89],[141,253581150593,69],[143,253581291203,54]]"
486671,270.161999940872,689,47.4528374106197,9.75973275991586,8991.6,8900.16,5,"[[598,271137415359,71],[147,271137326953,66],[263,271137485578,27],[632,271137326953,69],[141,271137066984,71]]"
508745,282.331000089645,611,47.4891947083554,9.54754169170673,10363.2,10226.04,5,"[[598,283312644343,67],[632,283312537468,52],[147,283312537437,89],[141,283312371312,107],[10,283312419546,133]]"
532192,295.451999902725,689,47.4601135253906,9.82541656494141,9174.48,9083.04,5,"[[632,296427496609,55],[147,296427496625,81],[263,296427640750,47],[143,296427617796,147],[141,296427204031,125]]"
582722,323.572999954224,689,47.4681996490996,9.89896334134615,9380.22,9281.16,5,"[[263,324557747109,36],[598,324557676968,33],[632,324557618640,75],[141,324557289718,107],[147,324557618593,61]]"
608458,338.000999927521,689,47.4723427982654,9.93699293870192,9479.28,9380.22,5,"[[263,338977826234,39],[141,338977357953,84],[143,338977774625,128],[598,338977756046,34],[10,338977597343,85]]"
614108,341.135999917984,689,47.4732738430217,9.94544396033654,9494.52,9395.46,5,"[[632,342127717203,71],[263,342127836156,33],[147,342127717171,63],[141,342127365500,101],[10,342127609078,75]]"
634726,352.582000017166,1157,48.5318251787606,9.45402446546053,7002.78,6979.92,5,"[[257,353571692890,54],[263,353571330984,122],[141,353571610937,53],[598,353571263718,87],[10,353571647593,106]]"
720826,400.364000082016,1068,48.0805206298828,9.32608795166016,7452.36,7399.02,5,"[[598,401345651203,115],[263,401345719609,69],[143,401345960281,180],[141,401345734750,74],[10,401345723046,128]]"
747838,415.362999916077,446,47.7270812988281,8.6517333984375,10980.42,10797.54,5,"[[147,416348809437,79],[632,416348809515,66],[598,416348934718,61],[663,416349377937,26],[10,416348663984,90]]"
785645,436.31200003624,1068,48.1497709629899,9.34718205378606,7589.52,7536.18,5,"[[263,437295825406,49],[598,437295756578,87],[143,437296080859,146],[141,437295878906,67],[10,437295877718,105]]"
794745,441.394999980927,689,47.5021362304688,10.2127779447115,10218.42,10096.5,5,"[[147,442378253718,69],[263,442378322250,23],[632,442378253687,71],[598,442378253000,38],[10,442378146562,107]]"
