id,timeAtServer,aircraft,latitude,longitude,baroAltitude,geoAltitude,numMeasurements,measurements
159509,92.9969999790192,540,47.4510040283203,10.161735534668,11277.6,11163.3,5,"[[632,93986219187,83],[147,93986219109,61],[143,93986202375,112],[598,93986247875,40],[10,93986116718,105]]"
181922,105.796000003815,2856,47.9914002499338,8.40306208683894,4572,4541.52,5,"[[124,106775224968,36],[632,106775310125,98],[147,106775310109,88],[598,106775296781,46],[10,106775182234,136]]"
224965,130.322000026703,1960,48.6127329680879,9.25793296412418,9753.6,9692.64,5,"[[257,131305946531,73],[263,131305528953,102],[598,131305466546,94],[143,131305975250,146],[10,131305896609,111]]"
239731,139.095999956131,369,47.4722031415519,8.08783897986779,12192,12100.56,5,"[[124,140073339484,49],[143,140074111515,83],[10,140073344015,118],[14,140073343671,38],[147,140073375781,55]]"
287676,167.710999965668,1160,50.8087882349047,6.98066711425781,10066.02,9951.72,5,"[[327,168688476625,33],[670,168688037875,86],[247,168688005687,108],[134,168687819187,70],[398,168687892734,115]]"
334119,195.273000001907,540,47.5518074682203,10.4396174504207,11277.6,11163.3,5,"[[632,196267294468,85],[147,196267294453,67],[143,196267125359,123],[598,196267246937,44],[10,196267186375,80]]"
438263,256.391999959946,857,47.9892122947564,8.426513671875,3962.4,3878.58,5,"[[124,257380920546,33],[632,257381001140,84],[147,257381001125,88],[598,257380985484,47],[10,257380871531,90]]"
569864,333.170000076294,1325,48.631633176642,9.27824321546053,7749.54,7673.34,5,"[[124,334160616359,31],[257,334160545906,79],[598,334160065015,168],[263,334160129656,142],[10,334160512109,109]]"
733773,429.322000026703,2245,47.3956247103416,9.75170428936298,7117.08,7078.98,5,"[[632,430314819078,113],[147,430314819078,73],[143,430314995703,108],[598,430314937109,64],[10,430314717453,86]]"
762764,445.886000156403,432,38.9051948159428,-8.83282470703125,10972.8,10774.68,5,"[[568,446845068218,37],[136,446844740375,84],[402,446845314890,27],[564,446844752250,142],[569,446845055015,118]]"
960228,561.457000017166,1064,47.3120269775391,7.8409423828125,11231.88,11140.44,5,"[[147,562446820265,60],[632,562446820281,59],[14,562446836406,72],[598,562447286953,27],[124,562446772390,71]]"
1041442,608.009999990463,1504,46.7290432170286,10.4386596679688,11582.4,11483.34,5,"[[147,608991616359,35],[143,608991727515,63],[632,608991616468,26],[598,608991858265,28],[149,608991769015,106]]"
1079773,629.743999958038,2798,47.3784934868247,8.31425593449519,3810,3718.56,5,"[[632,630735263093,100],[14,630735209875,57],[124,630735334781,23],[147,630735263062,95],[598,630735684453,45]]"
1153597,671.613000154495,1381,47.4203439486229,10.1820021409255,11879.58,11727.18,5,"[[632,672604782140,80],[147,672604782093,98],[257,672605093921,25],[598,672604821734,18],[10,672604683031,128]]"
1215718,708.449000120163,1381,47.3993023371292,10.2908794696514,11879.58,11727.18,5,"[[632,709439486875,83],[147,709439486890,57],[598,709439521265,26],[149,709439537250,44],[10,709439390781,101]]"
1328137,774.103000164032,2275,38.8843231201172,-9.14749145507812,11277.6,11079.48,5,"[[568,775066863390,27],[136,775066415281,90],[569,775066895468,122],[402,775067108953,39],[564,775066456500,141]]"
1333008,776.93700003624,2275,38.8794979806674,-9.1514892578125,11277.6,11079.48,5,"[[569,777896902859,123],[136,777896419468,93],[402,777897114343,43],[568,777896871625,26],[564,777896463953,161]]"
1347244,785.179000139237,2275,38.865532309322,-9.16302490234375,11277.6,11079.48,5,"[[564,786116453468,160],[569,786116892390,119],[136,786116399515,101],[568,786116863515,38],[402,786117098046,29]]"
1374421,800.370000123978,1504,46.8687286376953,9.94640350341797,11582.4,11483.34,5,"[[632,801354443937,47],[147,801354443875,50],[257,801355042359,30],[598,801354731078,36],[10,801354414906,98]]"
1383873,805.656000137329,527,38.9274933378575,-8.815673828125,11582.4,11414.76,5,"[[564,806608249031,119],[402,806608817468,22],[136,806608246921,84],[569,806608547593,80],[568,806608556687,21]]"
1743086,1011.71200013161,1266,47.4698289774232,10.0396024263822,10675.62,10546.08,5,"[[632,1012700481765,86],[257,1012700812843,81],[147,1012700481750,70],[263,1012700588953,27],[143,1012700508453,90]]"
1785975,1036.01400017738,706,47.2930297851563,8.149658203125,10675.62,10584.18,5,"[[632,1037003450234,90],[14,1037003443234,83],[124,1037003517468,31],[147,1037003450187,80],[143,1037004263171,52]]"
1788578,1037.55900001526,54,48.3468933105469,10.1217181865986,12496.8,12336.78,5,"[[632,1038547613640,39],[263,1038547260187,33],[147,1038547613562,50],[143,1038547287000,76],[10,1038547463234,115]]"
1842381,1068.83400011063,1404,47.8015602241128,9.46760911207933,10355.58,10287,5,"[[147,1069828275125,71],[263,1069828281984,31],[632,1069828275156,65],[598,1069828212203,70],[10,1069828129296,112]]"
1868505,1084.02400016785,1266,47.4246368408203,10.260612487793,10675.62,10546.08,5,"[[147,1085011808578,65],[632,1085011808593,71],[598,1085011836015,30],[149,1085011865500,56],[10,1085011709765,103]]"
